Date,Price,Open,High,Low,Vol.,Change %,Company,Year,Month,Day,Spread
2025-04-17,172.61,176.0,176.21,172.0,44730000.0,-0.99,0,2025,4,17,4.210000000000008
2025-04-17,151.16,154.29,154.68,148.5,33049999.999999996,-1.42,1,2025,4,17,6.180000000000007
2025-04-17,501.48,505.25,507.3,498.01,14590000.0,-0.17,2,2025,4,17,9.29000000000002
2025-04-17,367.78,373.74,374.32,366.89,21120000.0,-1.03,3,2025,4,17,7.430000000000007
2025-04-21,167.32,169.6,169.6,165.29,48130000.0,-3.06,0,2025,4,21,4.310000000000002
2025-04-21,147.67,148.88,148.95,146.1,26050000.0,-2.31,1,2025,4,21,2.8499999999999943
2025-04-21,484.66,491.33,493.5,479.8,16170000.000000002,-3.35,2,2025,4,21,13.699999999999989
2025-04-21,359.12,362.82,364.48,355.67,20810000.0,-2.35,3,2025,4,21,8.810000000000002
2025-04-22,173.18,169.85,176.78,169.35,56610000.0,3.5,0,2025,4,22,7.430000000000007
2025-04-22,151.47,148.89,152.19,148.54,26970000.0,2.57,1,2025,4,22,3.6500000000000057
2025-04-22,500.28,491.87,506.88,486.36,17400000.0,3.22,2,2025,4,22,20.519999999999982
2025-04-22,366.82,363.38,367.77,359.86,19480000.0,2.14,3,2025,4,22,7.909999999999968
2025-04-23,180.6,183.45,187.38,180.19,63470000.0,4.28,0,2025,4,23,7.189999999999998
2025-04-23,155.35,155.61,157.52,153.81,31130000.0,2.56,1,2025,4,23,3.710000000000008
2025-04-23,520.27,528.53,535.34,516.52,18170000.0,4.0,2,2025,4,23,18.82000000000005
2025-04-23,374.39,376.06,380.39,373.02,20550000.0,2.06,3,2025,4,23,7.3700000000000045
2025-04-24,186.54,180.91,186.74,180.18,43760000.0,3.29,0,2025,4,24,6.560000000000002
2025-04-24,159.28,156.15,159.59,155.79,45890000.0,2.53,1,2025,4,24,3.8000000000000114
2025-04-24,533.15,518.73,533.9,517.5,13910000.0,2.48,2,2025,4,24,16.399999999999977
2025-04-24,387.3,375.7,388.45,375.19,22230000.0,3.45,3,2025,4,24,13.259999999999991
2025-04-25,188.99,187.62,189.94,185.49,36410000.0,1.31,0,2025,4,25,4.449999999999989
2025-04-25,161.96,165.07,166.1,161.04,56030000.0,1.68,1,2025,4,25,5.060000000000002
2025-04-25,547.27,546.8,549.86,536.25,17100000.0,2.65,2,2025,4,25,13.610000000000014
2025-04-25,391.85,387.0,392.16,384.6,18970000.0,1.17,3,2025,4,25,7.560000000000002
2025-04-28,187.7,190.1,190.22,184.88,33220000.0,-0.68,0,2025,4,28,5.340000000000003
2025-04-28,160.61,162.43,163.15,158.6,29750000.0,-0.83,1,2025,4,28,4.550000000000011
2025-04-28,549.74,555.64,558.49,540.59,15180000.0,0.45,2,2025,4,28,17.899999999999977
2025-04-28,391.16,391.95,392.74,386.64,16579999.999999998,-0.18,3,2025,4,28,6.100000000000023
2025-04-29,187.39,183.99,188.02,183.68,41670000.0,-0.17,0,2025,4,29,4.340000000000003
2025-04-29,160.16,160.32,160.74,157.52,26810000.0,-0.28,1,2025,4,29,3.219999999999999
2025-04-29,554.44,546.0,556.57,544.12,11840000.0,0.85,2,2025,4,29,12.450000000000045
2025-04-29,394.04,391.3,395.1,390.38,14970000.0,0.74,3,2025,4,29,4.720000000000027
2025-04-30,184.42,182.17,185.05,178.85,55180000.0,-1.58,0,2025,4,30,6.200000000000017
2025-04-30,158.8,157.98,159.27,155.4,34980000.0,-0.85,1,2025,4,30,3.8700000000000045
2025-04-30,549.0,538.4,549.1,529.5,29240000.0,-0.98,2,2025,4,30,19.600000000000023
2025-04-30,395.26,390.3,396.66,384.44,36460000.0,0.31,3,2025,4,30,12.220000000000027
2025-05-01,190.2,190.63,191.81,187.5,74270000.0,3.13,0,2025,5,1,4.310000000000002
2025-05-01,161.3,160.45,161.95,158.91,30200000.0,1.57,1,2025,5,1,3.039999999999992
2025-05-01,572.21,592.08,592.95,570.5,31160000.0,4.23,2,2025,5,1,22.450000000000045
2025-05-01,425.4,431.11,436.99,424.9,58940000.0,7.63,3,2025,5,1,12.090000000000032
2025-05-02,189.98,191.43,192.88,186.4,77900000.0,-0.12,0,2025,5,2,6.47999999999999
2025-05-02,164.03,163.4,164.97,161.87,25720000.0,1.69,1,2025,5,2,3.0999999999999943
2025-05-02,597.02,583.46,604.34,578.33,24740000.0,4.34,2,2025,5,2,26.00999999999999
2025-05-02,435.28,431.74,439.44,429.98,30760000.0,2.32,3,2025,5,2,9.45999999999998
2025-05-05,186.35,186.51,188.18,185.53,35220000.0,-1.91,0,2025,5,5,2.6500000000000057
2025-05-05,164.21,163.0,165.39,162.72,21340000.0,0.11,1,2025,5,5,2.6699999999999875
2025-05-05,599.27,591.22,603.21,588.05,13890000.0,0.38,2,2025,5,5,15.160000000000082
2025-05-05,436.17,432.87,439.5,432.11,20140000.0,0.2,3,2025,5,5,7.389999999999986
2025-05-06,185.01,184.57,187.93,183.85,29310000.0,-0.72,0,2025,5,6,4.0800000000000125
2025-05-06,163.23,162.17,164.8,161.19,21280000.0,-0.6,1,2025,5,6,3.6100000000000136
2025-05-06,587.31,592.53,596.03,586.58,10600000.0,-2.0,2,2025,5,6,9.449999999999932
2025-05-06,433.31,432.2,437.73,431.17,15100000.0,-0.66,3,2025,5,6,6.560000000000002
2025-05-07,188.71,185.56,190.99,185.01,44000000.0,2.0,0,2025,5,7,5.980000000000018
2025-05-07,151.38,164.08,165.0,147.84,127750000.0,-7.26,1,2025,5,7,17.159999999999997
2025-05-07,596.81,590.36,603.08,586.67,13160000.0,1.62,2,2025,5,7,16.410000000000082
2025-05-07,433.35,433.84,438.12,431.11,23310000.0,0.01,3,2025,5,7,7.009999999999991
2025-05-08,192.08,191.43,194.33,188.82,41040000.0,1.79,0,2025,5,8,5.510000000000019
2025-05-08,154.28,155.0,155.93,152.9,57500000.0,1.92,1,2025,5,8,3.030000000000001
2025-05-08,598.01,606.28,611.3,596.62,14620000.0,0.2,2,2025,5,8,14.67999999999995
2025-05-08,438.17,437.93,443.67,435.66,23490000.0,1.11,3,2025,5,8,8.009999999999991
2025-05-09,193.06,193.38,194.69,191.16,29660000.0,0.51,0,2025,5,9,3.530000000000001
2025-05-09,152.75,154.17,155.05,152.2,32439999.999999996,-0.99,1,2025,5,9,2.8500000000000227
2025-05-09,592.49,603.72,606.97,591.71,10430000.0,-0.92,2,2025,5,9,15.259999999999991
2025-05-09,438.73,440.0,440.74,435.88,15320000.0,0.13,3,2025,5,9,4.860000000000014
2025-05-12,208.64,210.71,211.66,205.75,75210000.0,8.07,0,2025,5,12,5.909999999999997
2025-05-12,158.46,157.49,159.1,156.25,44140000.0,3.74,1,2025,5,12,2.8499999999999943
2025-05-12,639.43,630.92,640.39,621.03,21970000.0,7.92,2,2025,5,12,19.360000000000014
2025-05-12,449.26,445.94,449.37,439.78,22820000.0,2.4,3,2025,5,12,9.590000000000032
2025-05-13,211.37,211.08,214.84,210.1,56190000.0,1.31,0,2025,5,13,4.740000000000009
2025-05-13,159.53,158.79,160.57,156.16,42380000.0,0.68,1,2025,5,13,4.409999999999997
2025-05-13,656.03,645.54,660.92,642.83,18570000.0,2.6,2,2025,5,13,18.089999999999918
2025-05-13,449.14,447.78,450.67,445.36,23620000.0,-0.03,3,2025,5,13,5.310000000000002
2025-05-14,210.25,211.45,211.93,208.85,38490000.0,-0.53,0,2025,5,14,3.0800000000000125
2025-05-14,165.37,159.96,167.0,159.61,48760000.0,3.66,1,2025,5,14,7.389999999999986
2025-05-14,659.36,661.21,662.67,654.31,12350000.0,0.51,2,2025,5,14,8.360000000000014
2025-05-14,452.94,448.14,453.9,448.14,19900000.0,0.85,3,2025,5,14,5.759999999999991
2025-05-15,205.17,206.45,206.88,202.67,64349999.99999999,-2.42,0,2025,5,15,4.210000000000008
2025-05-15,163.96,165.84,166.21,162.37,33150000.0,-0.85,1,2025,5,15,3.8400000000000034
2025-05-15,643.88,654.28,657.31,638.58,14340000.0,-2.35,2,2025,5,15,18.729999999999905
2025-05-15,453.13,450.77,456.19,450.43,21990000.0,0.04,3,2025,5,15,5.759999999999991
2025-05-16,205.59,206.85,206.85,204.37,43320000.0,0.2,0,2025,5,16,2.4799999999999898
2025-05-16,166.19,167.73,169.35,165.62,42850000.0,1.36,1,2025,5,16,3.7299999999999898
2025-05-16,640.34,637.96,640.44,626.15,18520000.0,-0.55,2,2025,5,16,14.290000000000077
2025-05-16,454.27,452.05,454.36,448.73,23850000.0,0.25,3,2025,5,16,5.6299999999999955
2025-05-19,206.16,201.65,206.62,201.26,34310000.0,0.28,0,2025,5,19,5.360000000000014
2025-05-19,166.54,164.51,166.64,164.22,30430000.0,0.21,1,2025,5,19,2.4199999999999875
2025-05-19,640.43,628.25,643.0,627.8,9590000.0,0.01,2,2025,5,19,15.200000000000045
2025-05-19,458.87,450.88,459.58,450.8,21340000.0,1.01,3,2025,5,19,8.779999999999973
2025-05-20,204.07,204.63,205.59,202.65,29470000.0,-1.01,0,2025,5,20,2.9399999999999977
2025-05-20,163.98,166.43,168.5,162.9,46610000.0,-1.54,1,2025,5,20,5.599999999999994
2025-05-20,637.1,636.01,639.35,632.26,6740000.0,-0.52,2,2025,5,20,7.090000000000032
2025-05-20,458.17,455.59,458.34,454.32,15440000.0,-0.15,3,2025,5,20,4.019999999999982
2025-05-21,201.12,201.61,203.46,200.06,42460000.0,-1.45,0,2025,5,21,3.4000000000000057
2025-05-21,168.56,163.69,173.14,163.56,73420000.0,2.79,1,2025,5,21,9.579999999999984
2025-05-21,635.5,631.79,646.61,630.17,11460000.0,-0.25,2,2025,5,21,16.440000000000055
2025-05-21,452.57,454.57,457.78,451.81,19220000.0,-1.22,3,2025,5,21,5.96999999999997
2025-05-22,203.1,201.38,205.76,200.16,38940000.0,0.98,0,2025,5,22,5.599999999999994
2025-05-22,170.87,171.85,176.77,170.71,74860000.0,1.37,1,2025,5,22,6.060000000000002
2025-05-22,636.57,634.05,643.25,630.71,8230000.0,0.17,2,2025,5,22,12.539999999999964
2025-05-22,454.86,454.95,460.25,453.9,18030000.0,0.51,3,2025,5,22,6.350000000000023
2025-05-23,200.99,198.9,202.37,197.85,33390000.0,-1.04,0,2025,5,23,4.52000000000001
2025-05-23,168.47,169.05,169.96,167.89,35210000.0,-1.4,1,2025,5,23,2.0700000000000216
2025-05-23,627.06,624.0,632.45,622.65,8450000.0,-1.49,2,2025,5,23,9.800000000000068
2025-05-23,450.18,449.98,453.69,448.91,16880000.0,-1.03,3,2025,5,23,4.779999999999973
2025-05-27,206.02,203.09,206.69,202.19,34890000.0,2.5,0,2025,5,27,4.5
2025-05-27,172.9,170.16,173.17,170.0,38000000.0,2.63,1,2025,5,27,3.1699999999999875
2025-05-27,642.32,635.41,643.08,632.75,9510000.0,2.43,2,2025,5,27,10.330000000000041
2025-05-27,460.69,456.48,460.95,456.11,20970000.0,2.33,3,2025,5,27,4.839999999999975
2025-05-28,204.72,205.91,207.66,204.41,28550000.0,-0.63,0,2025,5,28,3.25
2025-05-28,172.36,173.16,175.26,171.91,34780000.0,-0.31,1,2025,5,28,3.3499999999999943
2025-05-28,643.58,642.6,650.88,642.55,9040000.0,0.2,2,2025,5,28,8.330000000000041
2025-05-28,457.36,461.22,462.52,456.93,17090000.0,-0.72,3,2025,5,28,5.589999999999975
2025-05-29,205.7,208.02,208.81,204.23,34700000.0,0.48,0,2025,5,29,4.5800000000000125
2025-05-29,171.86,174.0,174.42,170.63,29370000.0,-0.29,1,2025,5,29,3.789999999999992
2025-05-29,645.05,651.65,653.32,639.5,8880000.0,0.23,2,2025,5,29,13.82000000000005
2025-05-29,458.68,461.55,461.72,455.31,13980000.0,0.29,3,2025,5,29,6.410000000000025
2025-05-30,205.01,204.84,205.99,201.7,51680000.0,-0.34,0,2025,5,30,4.2900000000000205
2025-05-30,171.74,171.35,172.21,167.44,52640000.0,-0.07,1,2025,5,30,4.77000000000001
2025-05-30,647.49,642.5,649.41,632.78,16239999.999999998,0.38,2,2025,5,30,16.629999999999995
2025-05-30,460.36,459.71,461.68,455.54,34770000.0,0.37,3,2025,5,30,6.139999999999986
2025-06-02,206.65,204.98,207.0,202.68,29110000.0,0.8,0,2025,6,2,4.319999999999993
2025-06-02,169.03,167.84,169.87,167.39,38610000.0,-1.58,1,2025,6,2,2.480000000000018
2025-06-02,670.9,644.39,673.26,644.26,15770000.0,3.62,2,2025,6,2,29.0
2025-06-02,461.97,457.14,462.11,456.89,16629999.999999998,0.35,3,2025,6,2,5.220000000000027
2025-06-03,205.71,207.1,208.95,205.03,33140000.0,-0.45,0,2025,6,3,3.9199999999999875
2025-06-03,166.18,167.49,168.48,165.28,45080000.0,-1.69,1,2025,6,3,3.1999999999999886
2025-06-03,666.85,671.45,675.58,665.03,11590000.0,-0.6,2,2025,6,3,10.550000000000068
2025-06-03,462.97,461.47,464.14,460.86,15740000.0,0.22,3,2025,6,3,3.2799999999999727
2025-06-04,207.23,206.55,208.18,205.18,29920000.0,0.74,0,2025,6,4,3.0
2025-06-04,168.05,166.74,168.21,166.36,26900000.0,1.13,1,2025,6,4,1.8499999999999943
2025-06-04,687.95,669.32,689.0,668.57,14030000.0,3.16,2,2025,6,4,20.42999999999995
2025-06-04,463.87,464.0,465.69,463.02,14160000.0,0.19,3,2025,6,4,2.670000000000016
2025-06-05,207.91,209.55,212.81,207.56,51980000.0,0.33,0,2025,6,5,5.25
2025-06-05,168.21,170.34,170.93,167.59,36440000.0,0.1,1,2025,6,5,3.3400000000000034
2025-06-05,684.62,691.66,694.38,682.25,13120000.0,-0.48,2,2025,6,5,12.129999999999995
2025-06-05,467.68,464.95,469.65,464.03,20150000.0,0.82,3,2025,6,5,5.6200000000000045
2025-06-06,213.57,212.4,213.87,210.5,39830000.0,2.72,0,2025,6,6,3.3700000000000045
2025-06-06,173.68,170.83,174.5,170.83,35730000.0,3.25,1,2025,6,6,3.6699999999999875
2025-06-06,697.71,696.17,702.81,691.87,11730000.0,1.91,2,2025,6,6,10.93999999999994
2025-06-06,470.38,470.08,473.33,468.78,15290000.0,0.58,3,2025,6,6,4.550000000000011
2025-06-09,216.98,214.75,217.85,212.88,38100000.0,1.6,0,2025,6,9,4.969999999999999
2025-06-09,176.09,174.54,176.47,174.37,28940000.0,1.39,1,2025,6,9,2.0999999999999943
2025-06-09,694.06,698.46,705.19,693.94,12770000.0,-0.52,2,2025,6,9,11.25
2025-06-09,472.75,469.7,473.43,468.62,16469999.999999998,0.5,3,2025,6,9,4.810000000000002
2025-06-10,217.61,216.78,217.69,214.15,31300000.0,0.29,0,2025,6,10,3.539999999999992
2025-06-10,178.6,176.2,181.1,174.91,61770000.0,1.43,1,2025,6,10,6.189999999999998
2025-06-10,702.4,701.34,703.23,691.56,10850000.0,1.2,2,2025,6,10,11.670000000000073
2025-06-10,470.92,471.18,472.8,466.96,15380000.0,-0.39,3,2025,6,10,5.840000000000032
2025-06-11,213.2,217.41,218.4,212.89,39330000.0,-2.03,0,2025,6,11,5.510000000000019
2025-06-11,177.35,179.77,180.37,176.75,31650000.0,-0.7,1,2025,6,11,3.6200000000000045
2025-06-11,694.14,703.71,708.87,691.99,9580000.0,-1.18,2,2025,6,11,16.879999999999995
2025-06-11,472.62,470.02,475.47,469.65,16399999.999999998,0.36,3,2025,6,11,5.82000000000005
2025-06-12,213.24,211.78,213.58,211.33,27640000.0,0.02,0,2025,6,12,2.25
2025-06-12,175.7,176.18,176.72,174.74,20940000.0,-0.93,1,2025,6,12,1.9799999999999898
2025-06-12,693.36,693.3,695.38,687.0,7320000.0,-0.11,2,2025,6,12,8.379999999999995
2025-06-12,478.87,475.02,480.42,473.52,18950000.0,1.32,3,2025,6,12,6.900000000000034
2025-06-13,212.1,209.96,214.05,209.62,29340000.0,-0.53,0,2025,6,13,4.430000000000007
2025-06-13,174.67,172.44,177.13,172.38,27660000.0,-0.59,1,2025,6,13,4.75
2025-06-13,682.87,687.95,694.57,681.01,9270000.0,-1.51,2,2025,6,13,13.56000000000006
2025-06-13,474.96,476.41,479.18,472.76,16810000.0,-0.82,3,2025,6,13,6.420000000000016
2025-06-16,216.1,212.31,217.06,211.6,33280000.0,1.89,0,2025,6,16,5.460000000000008
2025-06-16,176.77,174.73,176.94,174.65,27390000.0,1.2,1,2025,6,16,2.289999999999992
2025-06-16,702.12,699.33,707.15,693.51,13720000.0,2.82,2,2025,6,16,13.639999999999986
2025-06-16,479.14,475.21,480.69,475.0,15630000.0,0.88,3,2025,6,16,5.689999999999998
2025-06-17,214.82,215.2,217.41,214.56,32090000.000000004,-0.59,0,2025,6,17,2.8499999999999943
2025-06-17,175.95,175.7,177.36,174.58,24970000.0,-0.46,1,2025,6,17,2.780000000000001
2025-06-17,697.23,702.0,705.97,696.06,10070000.0,-0.7,2,2025,6,17,9.910000000000082
2025-06-17,478.04,475.39,478.74,474.08,15410000.0,-0.23,3,2025,6,17,4.660000000000025
2025-06-18,212.52,215.09,217.96,212.34,44360000.0,-1.07,0,2025,6,18,5.6200000000000045
2025-06-18,173.32,176.01,176.56,173.2,28710000.0,-1.49,1,2025,6,18,3.3600000000000136
2025-06-18,695.77,698.18,701.59,694.9,10070000.0,-0.21,2,2025,6,18,6.690000000000055
2025-06-18,480.24,478.0,481.0,474.46,17530000.0,0.46,3,2025,6,18,6.5400000000000205
2025-06-20,209.69,214.68,214.89,208.27,75350000.0,-1.33,0,2025,6,20,6.619999999999976
2025-06-20,166.64,173.95,174.34,165.46,75660000.0,-3.85,1,2025,6,20,8.879999999999995
2025-06-20,682.35,700.75,701.82,678.67,22540000.0,-1.93,2,2025,6,20,23.15000000000009
2025-06-20,477.4,482.23,483.46,476.87,37580000.0,-0.59,3,2025,6,20,6.589999999999975
